Step,Action,Price,Cash,BTC,BTC_Value,Total
2512,0,58451.02,1949683.89,-16,-935216.25,1014467.64
2513,0,58402.73,1949683.89,-16,-934443.75,1015240.14
2514,0,58401.82,1949683.89,-16,-934429.06,1015254.83
2515,0,58368.23,1949683.89,-16,-933891.62,1015792.27
2516,0,58357.84,1949683.89,-16,-933725.38,1015958.52
2517,0,58354.30,1949683.89,-16,-933668.75,1016015.14
2518,0,58375.27,1949683.89,-16,-934004.25,1015679.64
2519,0,58392.84,1949683.89,-16,-934285.50,1015398.39
2520,0,58391.27,1949683.89,-16,-934260.38,1015423.52
2521,0,58391.14,1949683.89,-16,-934258.19,1015425.70
2522,0,58390.18,1949683.89,-16,-934242.94,1015440.95
2523,0,58387.11,1949683.89,-16,-934193.69,1015490.20
2524,0,58387.09,1949683.89,-16,-934193.50,1015490.39
2525,0,58387.09,1949683.89,-16,-934193.50,1015490.39
2526,0,58417.91,1949683.89,-16,-934686.62,1014997.27
2527,0,58417.91,1949683.89,-16,-934686.62,1014997.27
2528,0,58424.93,1949683.89,-16,-934798.94,1014884.95
2529,0,58420.71,1949683.89,-16,-934731.44,1014952.45
2530,0,58424.59,1949683.89,-16,-934793.38,1014890.52
2531,0,58421.89,1949683.89,-16,-934750.19,1014933.70
2532,0,58405.68,1949683.89,-16,-934490.94,1015192.95
2533,0,58400.00,1949683.89,-16,-934400.06,1015283.83
2534,0,58402.32,1949683.89,-16,-934437.19,1015246.70
2535,0,58400.00,1949683.89,-16,-934400.06,1015283.83
2536,0,58391.93,1949683.89,-16,-934270.81,1015413.08
2537,0,58391.89,1949683.89,-16,-934270.19,1015413.70
2538,0,58385.61,1949683.89,-16,-934169.81,1015514.08
2539,0,58388.73,1949683.89,-16,-934219.62,1015464.27
2540,0,58390.16,1949683.89,-16,-934242.62,1015441.27
2541,0,58399.48,1949683.89,-16,-934391.62,1015292.27
2542,0,58400.00,1949683.89,-16,-934400.06,1015283.83
2543,0,58400.00,1949683.89,-16,-934400.06,1015283.83
2544,0,58412.43,1949683.89,-16,-934598.88,1015085.02
2545,0,58393.66,1949683.89,-16,-934298.50,1015385.39
2546,0,58380.02,1949683.89,-16,-934080.25,1015603.64
2547,0,58379.27,1949683.89,-16,-934068.38,1015615.52
2548,0,58363.52,1949683.89,-16,-933816.38,1015867.52
2549,0,58363.52,1949683.89,-16,-933816.25,1015867.64
2550,0,58363.52,1949683.89,-16,-933816.38,1015867.52
2551,0,58363.52,1949683.89,-16,-933816.38,1015867.52
2552,0,58380.54,1949683.89,-16,-934088.56,1015595.33
2553,0,58388.43,1949683.89,-16,-934214.81,1015469.08
2554,0,58397.45,1949683.89,-16,-934359.25,1015324.64
2555,0,58392.86,1949683.89,-16,-934285.69,1015398.20
2556,0,58397.43,1949683.89,-16,-934358.81,1015325.08
2557,0,58393.03,1949683.89,-16,-934288.50,1015395.39
2558,0,58388.43,1949683.89,-16,-934214.94,1015468.95
2559,0,58369.18,1949683.89,-16,-933906.81,1015777.08
2560,0,58364.41,1949683.89,-16,-933830.62,1015853.27
2561,0,58357.04,1949683.89,-16,-933712.56,1015971.33
2562,0,58354.66,1949683.89,-16,-933674.62,1016009.27
2563,0,58335.95,1949683.89,-16,-933375.12,1016308.77
2564,0,58333.11,1949683.89,-16,-933329.69,1016354.20
2565,0,58327.25,1949683.89,-16,-933235.94,1016447.95
2566,0,58325.00,1949683.89,-16,-933200.06,1016483.83
2567,0,58329.02,1949683.89,-16,-933264.38,1016419.52
2568,0,58339.80,1949683.89,-16,-933436.88,1016247.02
2569,0,58339.80,1949683.89,-16,-933436.88,1016247.02
2570,0,58340.68,1949683.89,-16,-933450.81,1016233.08
2571,0,58347.45,1949683.89,-16,-933559.12,1016124.77
2572,0,58357.98,1949683.89,-16,-933727.62,1015956.27
2573,0,58357.98,1949683.89,-16,-933727.62,1015956.27
2574,0,58359.80,1949683.89,-16,-933756.75,1015927.14
2575,0,58372.98,1949683.89,-16,-933967.75,1015716.14
2576,0,58372.39,1949683.89,-16,-933958.31,1015725.58
2577,0,58363.12,1949683.89,-16,-933810.00,1015873.89
2578,0,58343.70,1949683.89,-16,-933499.25,1016184.64
2579,0,58330.00,1949683.89,-16,-933280.06,1016403.83
2580,0,58304.01,1949683.89,-16,-932864.19,1016819.70
2581,0,58298.45,1949683.89,-16,-932775.25,1016908.64
2582,0,58332.73,1949683.89,-16,-933323.75,1016360.14
2583,0,58332.73,1949683.89,-16,-933323.75,1016360.14
2584,0,58321.84,1949683.89,-16,-933149.38,1016534.52
2585,0,58327.89,1949683.89,-16,-933246.19,1016437.70
2586,0,58310.80,1949683.89,-16,-932972.88,1016711.02
2587,0,58310.70,1949683.89,-16,-932971.25,1016712.64
2588,0,58284.61,1949683.89,-16,-932553.81,1017130.08
2589,0,58291.41,1949683.89,-16,-932662.62,1017021.27
2590,0,58319.18,1949683.89,-16,-933106.94,1016576.95
2591,0,58321.09,1949683.89,-16,-933137.50,1016546.39
2592,0,58318.70,1949683.89,-16,-933099.12,1016584.77
2593,0,58321.09,1949683.89,-16,-933137.50,1016546.39
2594,0,58316.76,1949683.89,-16,-933068.19,1016615.70
2595,0,58297.59,1949683.89,-16,-932761.38,1016922.52
2596,0,58296.16,1949683.89,-16,-932738.50,1016945.39
2597,0,58275.15,1949683.89,-16,-932402.38,1017281.52
2598,0,58296.14,1949683.89,-16,-932738.19,1016945.70
2599,0,58297.59,1949683.89,-16,-932761.38,1016922.52
2600,0,58303.75,1949683.89,-16,-932859.94,1016823.95
2601,0,58311.25,1949683.89,-16,-932980.06,1016703.83
2602,0,58313.36,1949683.89,-16,-933013.81,1016670.08
2603,0,58312.36,1949683.89,-16,-932997.69,1016686.20
2604,0,58316.05,1949683.89,-16,-933056.88,1016627.02
2605,0,58313.54,1949683.89,-16,-933016.56,1016667.33
2606,0,58317.25,1949683.89,-16,-933076.06,1016607.83
2607,0,58332.73,1949683.89,-16,-933323.75,1016360.14
2608,0,58343.98,1949683.89,-16,-933503.62,1016180.27
2609,0,58347.00,1949683.89,-16,-933551.94,1016131.95
2610,0,58343.18,1949683.89,-16,-933490.94,1016192.95
2611,0,58346.20,1949683.89,-16,-933539.25,1016144.64
2612,0,58343.18,1949683.89,-16,-933490.94,1016192.95
2613,0,58343.18,1949683.89,-16,-933490.94,1016192.95
2614,0,58343.20,1949683.89,-16,-933491.25,1016192.64
2615,0,58343.18,1949683.89,-16,-933490.94,1016192.95
2616,0,58343.18,1949683.89,-16,-933490.94,1016192.95
2617,0,58325.41,1949683.89,-16,-933206.62,1016477.27
2618,0,58323.16,1949683.89,-16,-933170.62,1016513.27
2619,0,58320.29,1949683.89,-16,-933124.56,1016559.33
2620,0,58311.27,1949683.89,-16,-932980.25,1016703.64
2621,0,58307.67,1949683.89,-16,-932922.75,1016761.14
2622,0,58312.98,1949683.89,-16,-933007.62,1016676.27
2623,0,58330.96,1949683.89,-16,-933295.44,1016388.45
2624,0,58342.34,1949683.89,-16,-933477.38,1016206.52
2625,0,58345.89,1949683.89,-16,-933534.31,1016149.58
2626,0,58353.41,1949683.89,-16,-933654.62,1016029.27
2627,0,58353.75,1949683.89,-16,-933659.94,1016023.95
2628,0,58353.75,1949683.89,-16,-933659.94,1016023.95
2629,0,58353.75,1949683.89,-16,-933659.94,1016023.95
2630,0,58353.75,1949683.89,-16,-933659.94,1016023.95
2631,0,58353.75,1949683.89,-16,-933660.06,1016023.83
2632,0,58353.75,1949683.89,-16,-933660.06,1016023.83
2633,0,58353.75,1949683.89,-16,-933660.06,1016023.83
2634,0,58365.27,1949683.89,-16,-933844.25,1015839.64
2635,0,58366.32,1949683.89,-16,-933861.19,1015822.70
2636,0,58377.61,1949683.89,-16,-934041.81,1015642.08
2637,0,58379.77,1949683.89,-16,-934076.25,1015607.64
2638,0,58379.77,1949683.89,-16,-934076.25,1015607.64
2639,0,58379.77,1949683.89,-16,-934076.25,1015607.64
2640,0,58379.77,1949683.89,-16,-934076.25,1015607.64
2641,0,58379.77,1949683.89,-16,-934076.25,1015607.64
2642,0,58382.20,1949683.89,-16,-934115.25,1015568.64
2643,0,58377.61,1949683.89,-16,-934041.81,1015642.08
2644,0,58377.61,1949683.89,-16,-934041.81,1015642.08
2645,0,58377.61,1949683.89,-16,-934041.81,1015642.08
2646,0,58377.61,1949683.89,-16,-934041.81,1015642.08
2647,0,58377.61,1949683.89,-16,-934041.81,1015642.08
2648,0,58377.61,1949683.89,-16,-934041.81,1015642.08
2649,0,58383.68,1949683.89,-16,-934138.81,1015545.08
2650,0,58383.68,1949683.89,-16,-934138.81,1015545.08
2651,0,58383.68,1949683.89,-16,-934138.81,1015545.08
2652,0,58383.68,1949683.89,-16,-934138.81,1015545.08
2653,0,58387.23,1949683.89,-16,-934195.62,1015488.27
2654,0,58390.77,1949683.89,-16,-934252.25,1015431.64
2655,0,58390.77,1949683.89,-16,-934252.25,1015431.64
2656,0,58393.88,1949683.89,-16,-934302.00,1015381.89
2657,0,58393.88,1949683.89,-16,-934302.00,1015381.89
2658,0,58396.41,1949683.89,-16,-934342.62,1015341.27
2659,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2660,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2661,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2662,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2663,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2664,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2665,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2666,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2667,0,58398.70,1949683.89,-16,-934379.12,1015304.77
2668,0,58387.23,1949683.89,-16,-934195.75,1015488.14
2669,0,58387.23,1949683.89,-16,-934195.75,1015488.14
2670,0,58361.62,1949683.89,-16,-933786.00,1015897.89
2671,0,58363.27,1949683.89,-16,-933812.38,1015871.52
2672,0,58333.36,1949683.89,-16,-933333.81,1016350.08
2673,0,58333.36,1949683.89,-16,-933333.81,1016350.08
2674,0,58340.80,1949683.89,-16,-933452.75,1016231.14
2675,0,58337.45,1949683.89,-16,-933399.19,1016284.70
2676,0,58346.32,1949683.89,-16,-933541.19,1016142.70
2677,0,58339.41,1949683.89,-16,-933430.56,1016253.33
2678,0,58342.82,1949683.89,-16,-933485.06,1016198.83
2679,0,58345.73,1949683.89,-16,-933531.75,1016152.14
2680,0,58354.86,1949683.89,-16,-933677.69,1016006.20
2681,0,58363.27,1949683.89,-16,-933812.38,1015871.52
2682,0,58369.11,1949683.89,-16,-933905.69,1015778.20
2683,0,58378.77,1949683.89,-16,-934060.25,1015623.64
2684,0,58383.66,1949683.89,-16,-934138.62,1015545.27
2685,0,58373.82,1949683.89,-16,-933981.19,1015702.70
2686,0,58373.43,1949683.89,-16,-933974.94,1015708.95
2687,0,58373.66,1949683.89,-16,-933978.62,1015705.27
2688,0,58373.82,1949683.89,-16,-933981.19,1015702.70
2689,0,58373.82,1949683.89,-16,-933981.19,1015702.70
2690,0,58382.27,1949683.89,-16,-934116.38,1015567.52
2691,0,58383.66,1949683.89,-16,-934138.62,1015545.27
2692,0,58383.66,1949683.89,-16,-934138.62,1015545.27
2693,0,58386.61,1949683.89,-16,-934185.69,1015498.20
2694,0,58380.50,1949683.89,-16,-934088.06,1015595.83
2695,0,58390.48,1949683.89,-16,-934247.62,1015436.27
2696,0,58389.70,1949683.89,-16,-934235.25,1015448.64
2697,0,58391.04,1949683.89,-16,-934256.56,1015427.33
2698,0,58397.25,1949683.89,-16,-934355.94,1015327.95
2699,0,58416.98,1949683.89,-16,-934671.75,1015012.14
2700,0,58417.47,1949683.89,-16,-934679.50,1015004.39
2701,0,58420.95,1949683.89,-16,-934735.19,1014948.70
2702,0,58423.70,1949683.89,-16,-934779.19,1014904.70
2703,0,58423.25,1949683.89,-16,-934772.06,1014911.83
2704,0,58413.00,1949683.89,-16,-934608.00,1015075.89
2705,0,58411.46,1949683.89,-16,-934583.44,1015100.45
2706,0,58414.59,1949683.89,-16,-934633.44,1015050.45
2707,0,58413.52,1949683.89,-16,-934616.38,1015067.52
2708,0,58424.11,1949683.89,-16,-934785.81,1014898.08
2709,0,58418.36,1949683.89,-16,-934693.69,1014990.20
2710,0,58417.41,1949683.89,-16,-934678.56,1015005.33
2711,0,58417.41,1949683.89,-16,-934678.62,1015005.27
2712,0,58411.11,1949683.89,-16,-934577.69,1015106.20
2713,0,58411.11,1949683.89,-16,-934577.69,1015106.20
2714,0,58408.30,1949683.89,-16,-934532.88,1015151.02
2715,0,58399.41,1949683.89,-16,-934390.50,1015293.39
2716,0,58396.25,1949683.89,-16,-934339.94,1015343.95
2717,0,58395.66,1949683.89,-16,-934330.50,1015353.39
2718,0,58398.26,1949683.89,-16,-934372.19,1015311.70
2719,0,58404.70,1949683.89,-16,-934475.12,1015208.77
2720,0,58416.39,1949683.89,-16,-934662.31,1015021.58
2721,0,58425.11,1949683.89,-16,-934801.69,1014882.20
2722,0,58425.70,1949683.89,-16,-934811.12,1014872.77
2723,0,58424.09,1949683.89,-16,-934785.50,1014898.39
2724,0,58428.67,1949683.89,-16,-934858.75,1014825.14
2725,0,58431.86,1949683.89,-16,-934909.69,1014774.20
2726,0,58431.36,1949683.89,-16,-934901.69,1014782.20
2727,0,58433.12,1949683.89,-16,-934930.00,1014753.89
2728,0,58435.84,1949683.89,-16,-934973.38,1014710.52
2729,0,58443.00,1949683.89,-16,-935088.06,1014595.83
2730,0,58443.09,1949683.89,-16,-935089.44,1014594.45
2731,0,58444.59,1949683.89,-16,-935113.38,1014570.52
2732,0,58442.02,1949683.89,-16,-935072.38,1014611.52
2733,0,58441.65,1949683.89,-16,-935066.38,1014617.52
2734,0,58438.66,1949683.89,-16,-935018.56,1014665.33
2735,0,58450.00,1949683.89,-16,-935199.94,1014483.95
2736,0,58457.27,1949683.89,-16,-935316.38,1014367.52
2737,0,58464.00,1949683.89,-16,-935423.94,1014259.95
2738,0,58464.00,1949683.89,-16,-935423.94,1014259.95
2739,0,58464.00,1949683.89,-16,-935423.94,1014259.95
2740,0,58464.00,1949683.89,-16,-935423.94,1014259.95
2741,0,58464.00,1949683.89,-16,-935423.94,1014259.95
2742,0,58464.00,1949683.89,-16,-935423.94,1014259.95
2743,0,58480.59,1949683.89,-16,-935689.50,1013994.39
2744,0,58484.68,1949683.89,-16,-935754.81,1013929.08
2745,0,58484.66,1949683.89,-16,-935754.62,1013929.27
2746,0,58488.74,1949683.89,-16,-935819.81,1013864.08
2747,0,58489.39,1949683.89,-16,-935830.31,1013853.58
2748,0,58496.99,1949683.89,-16,-935951.81,1013732.08
2749,0,58498.16,1949683.89,-16,-935970.62,1013713.27
2750,0,58498.16,1949683.89,-16,-935970.62,1013713.27
2751,0,58500.00,1949683.89,-16,-935999.94,1013683.95
2752,0,58500.00,1949683.89,-16,-935999.94,1013683.95
2753,0,58502.05,1949683.89,-16,-936032.88,1013651.02
2754,0,58511.98,1949683.89,-16,-936191.75,1013492.14
2755,0,58515.77,1949683.89,-16,-936252.38,1013431.52
2756,0,58511.89,1949683.89,-16,-936190.31,1013493.58
2757,0,58511.89,1949683.89,-16,-936190.19,1013493.70
2758,0,58511.89,1949683.89,-16,-936190.19,1013493.70
2759,0,58511.89,1949683.89,-16,-936190.19,1013493.70
2760,0,58511.89,1949683.89,-16,-936190.19,1013493.70
2761,0,58506.16,1949683.89,-16,-936098.62,1013585.27
2762,0,58500.00,1949683.89,-16,-936000.06,1013683.83
2763,0,58498.18,1949683.89,-16,-935970.81,1013713.08
2764,0,58498.00,1949683.89,-16,-935968.06,1013715.83
2765,0,58498.00,1949683.89,-16,-935968.06,1013715.83
2766,0,58498.00,1949683.89,-16,-935968.06,1013715.83
2767,0,58496.04,1949683.89,-16,-935936.56,1013747.33
2768,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2769,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2770,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2771,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2772,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2773,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2774,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2775,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2776,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2777,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2778,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2779,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2780,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2781,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2782,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2783,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2784,0,58495.00,1949683.89,-16,-935920.06,1013763.83
2785,0,58461.36,1949683.89,-16,-935381.81,1014302.08
2786,0,58461.36,1949683.89,-16,-935381.81,1014302.08
2787,0,58461.36,1949683.89,-16,-935381.81,1014302.08
2788,0,58461.36,1949683.89,-16,-935381.81,1014302.08
2789,0,58448.59,1949683.89,-16,-935177.38,1014506.52
2790,0,58451.36,1949683.89,-16,-935221.81,1014462.08
2791,0,58456.54,1949683.89,-16,-935304.56,1014379.33
2792,0,58484.75,1949683.89,-16,-935755.94,1013927.95
2793,0,58492.39,1949683.89,-16,-935878.19,1013805.70
2794,0,58492.39,1949683.89,-16,-935878.19,1013805.70
2795,0,58492.39,1949683.89,-16,-935878.19,1013805.70
2796,0,58492.39,1949683.89,-16,-935878.19,1013805.70
2797,0,58492.39,1949683.89,-16,-935878.19,1013805.70
2798,0,58492.39,1949683.89,-16,-935878.19,1013805.70
2799,0,58492.23,1949683.89,-16,-935875.62,1013808.27
2800,0,58494.96,1949683.89,-16,-935919.44,1013764.45
2801,0,58490.61,1949683.89,-16,-935849.69,1013834.20
2802,0,58488.77,1949683.89,-16,-935820.25,1013863.64
2803,0,58479.27,1949683.89,-16,-935668.38,1014015.52
2804,0,58426.21,1949683.89,-16,-934819.44,1014864.45
2805,0,58438.89,1949683.89,-16,-935022.19,1014661.70
2806,0,58439.93,1949683.89,-16,-935038.94,1014644.95
2807,0,58436.04,1949683.89,-16,-934976.56,1014707.33
2808,0,58430.00,1949683.89,-16,-934880.06,1014803.83
2809,0,58430.00,1949683.89,-16,-934880.06,1014803.83
2810,0,58424.09,1949683.89,-16,-934785.38,1014898.52
2811,0,58417.41,1949683.89,-16,-934678.62,1015005.27
2812,0,58404.71,1949683.89,-16,-934475.44,1015208.45
2813,0,58404.71,1949683.89,-16,-934475.44,1015208.45
2814,0,58406.14,1949683.89,-16,-934498.19,1015185.70
2815,0,58408.15,1949683.89,-16,-934530.38,1015153.52
2816,0,58404.73,1949683.89,-16,-934475.75,1015208.14
2817,0,58404.73,1949683.89,-16,-934475.75,1015208.14
2818,0,58406.00,1949683.89,-16,-934496.06,1015187.83
2819,0,58403.09,1949683.89,-16,-934449.38,1015234.52
2820,0,58397.48,1949683.89,-16,-934359.75,1015324.14
2821,0,58397.50,1949683.89,-16,-934359.94,1015323.95
2822,0,58397.48,1949683.89,-16,-934359.62,1015324.27
2823,0,58395.23,1949683.89,-16,-934323.75,1015360.14
2824,0,58380.05,1949683.89,-16,-934080.88,1015603.02
2825,0,58380.05,1949683.89,-16,-934080.88,1015603.02
2826,0,58363.59,1949683.89,-16,-933817.50,1015866.39
2827,0,58363.68,1949683.89,-16,-933818.81,1015865.08
2828,0,58353.59,1949683.89,-16,-933657.50,1016026.39
2829,0,58343.25,1949683.89,-16,-933492.06,1016191.83
2830,0,58346.55,1949683.89,-16,-933544.81,1016139.08
2831,0,58300.00,1949683.89,-16,-932799.94,1016883.95
2832,0,58300.00,1949683.89,-16,-932799.94,1016883.95
2833,0,58300.00,1949683.89,-16,-932799.94,1016883.95
2834,0,58344.16,1949683.89,-16,-933506.50,1016177.39
2835,0,58321.84,1949683.89,-16,-933149.44,1016534.45
2836,0,58317.00,1949683.89,-16,-933071.94,1016611.95
2837,0,58324.70,1949683.89,-16,-933195.12,1016488.77
2838,0,58325.00,1949683.89,-16,-933199.94,1016483.95
2839,0,58325.00,1949683.89,-16,-933199.94,1016483.95
2840,0,58325.00,1949683.89,-16,-933199.94,1016483.95
2841,0,58325.00,1949683.89,-16,-933199.94,1016483.95
2842,0,58325.00,1949683.89,-16,-933199.94,1016483.95
2843,0,58325.00,1949683.89,-16,-933199.94,1016483.95
2844,0,58325.00,1949683.89,-16,-933199.94,1016483.95
2845,0,58324.00,1949683.89,-16,-933184.06,1016499.83
2846,0,58299.57,1949683.89,-16,-932793.19,1016890.70
2847,0,58297.59,1949683.89,-16,-932761.38,1016922.52
2848,0,58234.20,1949683.89,-16,-931747.12,1017936.77
2849,0,58256.66,1949683.89,-16,-932106.50,1017577.39
2850,0,58217.27,1949683.89,-16,-931476.38,1018207.52
2851,0,58217.00,1949683.89,-16,-931472.06,1018211.83
2852,0,58217.00,1949683.89,-16,-931472.06,1018211.83
2853,0,58203.30,1949683.89,-16,-931252.88,1018431.02
2854,0,58203.30,1949683.89,-16,-931252.88,1018431.02
2855,0,58217.00,1949683.89,-16,-931472.06,1018211.83
2856,0,58217.00,1949683.89,-16,-931472.06,1018211.83
2857,0,58241.86,1949683.89,-16,-931869.69,1017814.20
2858,0,58245.05,1949683.89,-16,-931920.88,1017763.02
2859,0,58245.93,1949683.89,-16,-931934.81,1017749.08
2860,0,58251.11,1949683.89,-16,-932017.69,1017666.20
2861,0,58257.57,1949683.89,-16,-932121.06,1017562.83
2862,0,58257.57,1949683.89,-16,-932121.06,1017562.83
2863,0,58247.91,1949683.89,-16,-931966.62,1017717.27
2864,0,58245.91,1949683.89,-16,-931934.50,1017749.39
2865,0,58245.91,1949683.89,-16,-931934.50,1017749.39
2866,0,58245.91,1949683.89,-16,-931934.50,1017749.39
2867,0,58245.91,1949683.89,-16,-931934.50,1017749.39
2868,0,58245.00,1949683.89,-16,-931920.06,1017763.83
2869,0,58245.84,1949683.89,-16,-931933.50,1017750.39
2870,0,58266.73,1949683.89,-16,-932267.69,1017416.20
2871,0,58251.71,1949683.89,-16,-932027.44,1017656.45
2872,0,58217.02,1949683.89,-16,-931472.25,1018211.64
2873,0,58207.30,1949683.89,-16,-931316.88,1018367.02
2874,0,58231.59,1949683.89,-16,-931705.38,1017978.52
2875,0,58225.32,1949683.89,-16,-931605.19,1018078.70
2876,0,58240.30,1949683.89,-16,-931844.75,1017839.14
2877,0,58244.43,1949683.89,-16,-931910.94,1017772.95
2878,0,58227.77,1949683.89,-16,-931644.25,1018039.64
2879,0,58224.00,1949683.89,-16,-931584.06,1018099.83
2880,0,58224.02,1949683.89,-16,-931584.25,1018099.64
2881,0,58224.00,1949683.89,-16,-931584.06,1018099.83
2882,0,58224.02,1949683.89,-16,-931584.25,1018099.64
2883,0,58232.00,1949683.89,-16,-931712.06,1017971.83
2884,0,58248.45,1949683.89,-16,-931975.25,1017708.64
2885,0,58225.02,1949683.89,-16,-931600.25,1018083.64
2886,0,58224.02,1949683.89,-16,-931584.25,1018099.64
2887,0,58224.02,1949683.89,-16,-931584.25,1018099.64
2888,0,58224.02,1949683.89,-16,-931584.25,1018099.64
2889,0,58224.02,1949683.89,-16,-931584.25,1018099.64
2890,0,58226.49,1949683.89,-16,-931623.81,1018060.08
2891,0,58225.93,1949683.89,-16,-931614.81,1018069.08
2892,0,58224.48,1949683.89,-16,-931591.75,1018092.14
2893,0,58224.89,1949683.89,-16,-931598.19,1018085.70
2894,0,58224.91,1949683.89,-16,-931598.50,1018085.39
2895,0,58224.91,1949683.89,-16,-931598.50,1018085.39
2896,0,58224.91,1949683.89,-16,-931598.50,1018085.39
2897,0,58224.91,1949683.89,-16,-931598.50,1018085.39
2898,0,58224.91,1949683.89,-16,-931598.50,1018085.39
2899,0,58224.91,1949683.89,-16,-931598.50,1018085.39
2900,0,58224.91,1949683.89,-16,-931598.50,1018085.39
2901,0,58224.91,1949683.89,-16,-931598.50,1018085.39
2902,0,58224.91,1949683.89,-16,-931598.62,1018085.27
